id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
26,椅子,,個,,chair,,,chair,,100,,obj_S,"1518,-1518,1519,-1519",,,,,100,,,factory_wood,plank/2,,pine,,350,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
497,椅子,,個,,chair,,,chair,,100,,obj_S,1526,,,,,100,,,loom,"dye/1,texture/2",,rubinus,,500,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
498,バーの椅子,,個,,bar stool,,,chair,,100,,obj_S,1527,,,,,100,,,factory_metal,"dye/1,ingot/2",,obsidian,,550,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
499,バーの椅子,,個,,bar stool,,,chair,,100,,obj_S,1529,,,,,100,,,factory_metal,"dye/1,ingot/2",,turquoise,,550,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
500,椅子,,個,,chair,,,chair,,100,,obj_S,1530,,,,,100,,,factory_metal,"texture/1,ingot/1",,hide,,400,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
23,椅子,,個,,chair,,,chair,,100,,obj_S,"1516,-1516,1517,-1517",,,,,100,,,factory_wood,"plank/2,nail/1",,pine,,350,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
987,変な椅子,,個,,weird chair,,,chair,,100,,obj_S,1532,,,,,100,,,factory_metal,ingot/2,,plastic,,500,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
1052,椅子,,個,,chair,,,chair,,100,,obj_S,1537,,,,,100,,,loom,"texture/2,plank/1",,hide,,400,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
33,石の長椅子,,個,,stone long chair,,,chair,,100,,obj flat,1826,,,,,100,,,factory_stone,cutstone/6,,granite,,600,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
32,長椅子,,個,,long chair,,,chair,,100,,obj flat,"1630,-1630,1730,-1730",,,,,100,,,factory_wood,"plank/2,ingot/1",,pine,,900,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
860,長椅子,,個,,long chair,,,chair,,100,,obj flat,"1651,-1651,1751,-1751",,,,,100,,,factory_wood,plank/4,,cedar,,600,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
1321,長椅子,,個,,long chair,,,chair,,100,,obj longchair,"1639,-1639,1739,-1739",,,,,100,,,factory_wood,plank/4,,cedar,,600,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
1322,長椅子,,個,,long chair,,,chair,,100,,obj flat,"1640,-1640,1740,-1740",,,,,100,,,factory_wood,plank/4,,cedar,,600,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
1217,長椅子,,個,,long chair,,,chair,,100,,obj flat,1750,,,,,100,,,factory_wood,"plank/2,log/2",,cedar,,600,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
976,カーテン,,個,,curtain,,,window,,50,Window,obj hang,2504,2505,,,,50,,,loom,"texture/5,stick/1,string/1",,rubinus,,1500,18,1000,0,100,2400,0,Curtain,,1,,,,,,,,,,,,,,,,
35,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1506,,,,,100,,,loom,"texture/2,grass/4",,cotton,,500,10,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
36,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1609,,,,,100,,,loom,"texture/3,grass/6",,cotton,,700,22,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
34,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1505,,,,,100,,,loom,"texture/2,grass/4",,cotton,,500,10,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
990,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1704,,,,,100,,,loom,"texture/2,grass/4",,cotton,,500,10,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
991,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1705,,,,,100,,,loom,"texture/2,grass/4",,cotton,,500,10,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
992,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1706,,,,,100,,,loom,"texture/3,grass/6",,cotton,,700,22,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
993,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1707,,,,,100,,,loom,"texture/3,grass/6",,cotton,,700,22,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
1136,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1703,,,,,100,,,loom,"texture/3,grass/6",,hide_dragon,,700,22,1000,0,100,1000,0,,,1,,,,,,,,,,exotic,,supply,,,,
1230,ハートのクッション,,個,,heart cushion,,,_furniture,,100,,obj_S flat,1547,,,,,100,,,loom,"texture/3,$dye/1",,cotton,,700,22,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
964,ソファー,,個,,sofa,,,chair,,100,,obj flat,"1411,-1411,1511,-1511",,,,,100,,,loom,"texture/4,plank/4",,wool,,1400,16,1000,0,100,9200,0,Sofa,,1,,,,,,,,,,,,,,,,
965,ソファー,,個,,sofa,,,chair,,100,,obj flat,"1211,-1211,1311,-1311",,,,,100,,,loom,"texture/3,892/2",,wool,,900,16,1000,0,100,9200,0,Sofa,,1,,,,,,,,,,,,,,,,
434,王座,,台,,throne,,,_furniture,,100,,obj tall,2836,,,,,100,,,,rock/1,,granite,,193054,1,0,0,100,54000,0,Chair,,1,,,,,,,,,,,,,,,,
433,王座,,台,,throne,,,_furniture,,100,,obj tall,2835,,,,,100,,,,dye/1,,rubinus,,165962,1,0,0,100,54000,0,Chair,,1,,,,,,,,,,,,,,,,
714,ボスチェア,,台,,boss chair,,,_furniture,,100,,obj tall,3035,,,,,100,,,,dye/1,,onyx,,164573,1,0,0,100,54000,0,Chair,,1,,,,,,,,,,,,,,,,
1274,王座,,台,,throne,,,_furniture,,100,,obj tall,3036,,,,,100,,,,rock/1,,granite,,210527,1,0,0,100,54000,0,Chair,,1,,,,,,,,,,,,,,,,
443,呪い人形,,個,,curse doll,,,deco,,100,,obj,1616,,,,,100,,,,texture/1,,wool,,4120,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
446,クマのぬいぐるみ,,個,,stuffed bear,,,deco,,100,,obj,"1621,-1621,1721,-1721",,,,,100,,,,texture/1,,wool,,3509,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
445,木馬,,個,,rocking horse,,,deco,,100,,obj,1622,,,,,100,,,,log/1,,oak,,4057,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
444,お嬢人形,,個,,doll,,,deco,,100,,obj,1802,,,,,100,,,,texture/1,,cotton,,4488,1,1000,0,100,1400,0,,cute/30,1,,,,,,,,,,,,,,,,
442,猫人形,,個,,stuffed cat,,,deco,,100,,obj,1615,,,,,100,,,,texture/1,,wool,,4276,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
1255,異国の人形,,個,,foreign doll,,,deco,,100,,obj,2122,,,,,100,,,,texture/1,,cotton,,3829,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
1228,お嬢人形,,個,,doll,,,deco,,100,,obj,2123,,,,,100,,,,texture/1,,cotton,,3902,1,0,4,100,1400,0,,"eco/20,cute/40",1,,,,,,,,,,,,,,,,
1229,妹人形,,個,,younger sister doll,,,deco,,100,,obj,2124,,,,,100,,,,texture/1,,cotton,,3708,1,0,4,100,1400,0,,"eco/20,cute/40",1,,,,,,,,,,,,,,,,
61,花壇,,個,,flower fence,,,ext,,100,,obj,1631,,,,,100,,,,log,,wood_acacia,,1129,1,1000,0,100,4400,0,,,1,,,,,,,,,,,,,,,,
60,花壇,,個,,flower fence,,,ext,,100,,obj,1628,,,,,100,,,,log,,wood_acacia,,1194,1,1000,0,100,4400,0,,,1,,,,,,,,,,,,,,,,
1187,花壇,,個,,flower fence,,,ext,,100,,obj,1731,,,,,100,,,,log,,wood_acacia,,1054,1,1000,0,100,4400,0,,,1,,,,,,,,,,,,,,,,
1188,花壇,,個,,flower fence,,,ext,,100,,obj,1728,,,,,100,,,,log,,wood_acacia,,1096,1,1000,0,100,4400,0,,,1,,,,,,,,,,,,,,,,
775,動物の剥製,,体,,mounted animal,set,,mount,,100,WallHang,obj hang,905,,,,,100,,,,log,,pine,,5114,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
262,動物の剥製,,体,,mounted animal,set,,mount,,100,WallHang,obj hang,805,,,,,100,,,,log,,pine,,3867,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
263,動物の剥製,,体,,mounted animal,set,,mount,,100,WallHang,obj hang,806,,,,,100,,,,log,,pine,,4419,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
264,動物の剥製,,体,,mounted animal,set,,mount,,100,WallHang,obj hang,807,,,,,100,,,,log,,pine,,4854,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
265,魚の剥製,,体,,mounted fish,set,,mount,,100,WallHang,obj hang,808,,,,,100,,,,log,,pine,,3607,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
266,魚の剥製,,体,,mounted fish,set,,mount,,100,WallHang,obj hang,809,,,,,100,,,,log,,pine,,5030,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
961,骸骨の剥製,,体,,mounted skelton,set,,mount,,100,WallHang,obj hang,"858,-858,958,-958",,,,,100,,,,bone,,bone,,3608,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
962,骸骨の剥製,,体,,mounted skelton,set,,mount,,100,WallHang,obj hang,"859,-859,959,-959",,,,,100,,,,bone,,bone,,4437,1,1000,0,100,3600,0,,,1,,,,,,,,,,tourism,,,,,,
276,パラソル,,本,,parasol,,,ext,,100,,obj parasol,2023,,,,,0,,,,dye/1,,rubinus,,4365,1,1000,0,100,2200,0,Parasol,,1,,,,,,,,,,,,,,,,
277,パラソル,,本,,parasol,,,ext,,100,,obj parasol,2024,,,,,0,,,,dye/1,,rubinus,,3615,1,1000,0,100,2200,0,Parasol,,1,,,,,,,,,,,,,,,,
539,パラソル,,本,,parasol,,,ext,,100,,obj parasol,2025,,,,,0,,,,dye/1,,rubinus,,3550,1,1000,0,100,2200,0,Parasol,,1,,,,,,,,,,,,,,,,
370,雪だるま,,体,,snowman,,,ext,,100,,obj_S,1402,,,,,20,,,,chunk@snow/10,,snow,,114,1,0,0,100,1500,0,,,1,,,,,,,,,,,,,,,,
371,雪だるま,,体,,snowman,,,ext,,100,,obj_S,1403,,,,,20,,,,chunk@snow/10,,snow,,135,1,0,0,100,1500,0,,,1,,,,,,,,,,,,,,,,
448,服のスタンド,,本,,cloth stand,,,deco,,100,,obj,701,,,,,100,,,,texture/1,,wool,,7767,1,1000,0,100,9000,0,,,1,,,,,,,,,,,,,,,,
447,鎧のスタンド,,本,,armor stand,,,deco,,100,,obj,702,,,,,100,,,,ingot/1,,granite,,7739,1,1000,0,100,9000,0,,,1,,,,,,,,,,,,,,,,
417,バスケット,,個,,basket,,,deco,,100,,obj_S,1503,,,,,100,,,,rock/1,,granite,,883,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
418,バスケット,,個,,basket,,,deco,,100,,obj_S,1504,,,,,100,,,,rock/1,,granite,,741,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
867,金魚鉢,,個,,fishbowl,,,deco,,100,,obj_S,2732,,"4,300,6",,,100,,,,rock/1,,granite,,836,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
1158,金魚鉢,,個,,fishbowl,,,deco,,100,,obj_S,2728,,"4,300,6",,,100,,,,rock/1,,granite,,639,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
969,飾り皿,,個,,decorative dish,,,deco,,100,,obj_S,2530,,,,,100,,,,ingot/1,,lapis,,636,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,exotic,,,,,,
1051,彫像,,個,,statue,,,deco,,100,,obj_S,2531,,,,,100,,,,cutstone,,granite,,623,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
1053,化石,,個,,fossil,,,deco,,100,,obj_S,"2832,2833",,,,,100,,,,rock,,granite,,695,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
393,ツボ,,個,,vase,,,deco,,100,,obj_S,2500,,,,,100,,,,rock/1,,granite,,727,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
394,ツボ,,個,,vase,,,deco,,100,,obj_S,2501,,,,,100,,,,rock/1,,granite,,684,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
395,ツボ,,個,,vase,,,deco,,100,,obj_S,2502,,,,,100,,,,rock/1,,granite,,811,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
396,ツボ,,個,,vase,,,deco,,100,,obj_S,2503,,,,,100,,,,rock/1,,granite,,797,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
397,ツボ,,個,,vase,,,deco,,100,,obj_S,2504,,,,,100,,,,rock/1,,granite,,673,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
398,ツボ,,個,,vase,,,deco,,100,,obj_S,2505,,,,,100,,,,rock/1,,granite,,849,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
399,ツボ,,個,,vase,,,deco,,100,,obj_S,2506,,,,,100,,,,rock/1,,granite,,808,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
400,ツボ,,個,,vase,,,deco,,100,,obj_S,2507,,,,,100,,,,rock/1,,granite,,757,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
401,ツボ,,個,,vase,,,deco,,100,,obj_S,2508,,,,,100,,,,rock/1,,granite,,762,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
402,ツボ,,個,,vase,,,deco,,100,,obj_S,2509,,,,,100,,,,rock/1,,granite,,608,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
403,ツボ,,個,,vase,,,deco,,100,,obj_S,2510,,,,,100,,,,rock/1,,granite,,852,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
404,ツボ,,個,,vase,,,deco,,100,,obj_S,2511,,,,,100,,,,rock/1,,granite,,641,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
405,ツボ,,個,,vase,,,deco,,100,,obj_S,2512,,,,,100,,,,rock/1,,granite,,799,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
406,ツボ,,個,,vase,,,deco,,100,,obj_S,2513,,,,,100,,,,rock/1,,granite,,757,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
407,ツボ,,個,,vase,,,deco,,100,,obj_S,2514,,,,,100,,,,rock/1,,granite,,605,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
408,ツボ,,個,,vase,,,deco,,100,,obj_S,2515,,,,,100,,,,rock/1,,granite,,897,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
409,ツボ,,個,,vase,,,deco,,100,,obj_S,2516,,,,,100,,,,rock/1,,granite,,733,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
410,ツボ,,個,,vase,,,deco,,100,,obj_S,2517,,,,,100,,,,rock/1,,granite,,761,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
411,ツボ,,個,,vase,,,deco,,100,,obj_S,2518,,,,,100,,,,rock/1,,granite,,603,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
412,ツボ,,個,,vase,,,deco,,100,,obj_S,2519,,,,,100,,,,rock/1,,granite,,756,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
413,バスケット,,個,,basket,,,deco,,100,,obj_S,2520,,,,,100,,,,rock/1,,granite,,619,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
414,バスケット,,個,,basket,,,deco,,100,,obj_S,2521,,,,,100,,,,rock/1,,granite,,711,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
415,バスケット,,個,,basket,,,deco,,100,,obj_S,2522,,,,,100,,,,rock/1,,granite,,611,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
416,ツボ,,個,,vase,,,deco,,100,,obj_S,2523,,,,,100,,,,rock/1,,granite,,651,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
643,ツボ,,個,,vase,,,deco,,100,,obj_S,2524,,,,,100,,,,rock/1,,granite,,600,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
644,バスケット,,個,,basket,,,deco,,100,,obj_S,2525,,,,,100,,,,rock/1,,granite,,781,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
600,バスケット,,個,,basket,,,deco,,100,,obj_S,2526,,,,,100,,,,rock/1,,granite,,703,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
669,バスケット,,個,,basket,,,deco,,100,,obj_S,2527,,,,,100,,,,rock/1,,granite,,726,1,1000,0,100,1000,0,Vase,,1,,,,,,,,,,,,,,,,
829,船の梯子,,個,,ship ladder,,,door,,20,SlopeFlat,obj doorBoat,"2620,-2620,2720,-2720",,,,,100,,,factory_wood,"plank/2,rope/2",,oak,,2200,36,1000,0,100,6800,0,DoorBoat,,1,,,,,,,,,,,,,,,,
830,船の渡し板,,個,,ship boarding plank,,,door,,20,SlopeFlat,obj doorBoat,"2621,-2621,2721,-2721",,,,,100,,,factory_wood,plank/6,,oak,,2400,36,1000,0,100,6800,0,DoorBoat,,1,,,,,,,,,,,,,,,,
37,のれん,,個,,short curtain,,,door,,30,Door,obj doorCurtain,2613,,,,,100,,,loom,"texture/2,stick/1",,cotton,,380,14,1000,0,100,800,0,DoorCurtain,,1,,,,,,,,,,,,,,,異国の扉だ。壁の上に重ねて設置できる。,A foreign door. Can be placed on top of a wall.
38,のれん,,個,,short curtain,,,door,,30,Door,obj doorCurtain,2614,,,,,100,,,loom,stick/1,,cotton,,120,14,1000,0,100,800,0,DoorCurtain,,1,,,,,,,,,,,,,,,異国の扉だ。壁の上に重ねて設置できる。,A foreign door. Can be placed on top of a wall.
601,のれん,,個,,short curtain,,,door,,30,Door,obj doorCurtain,2615,,,,,100,,,loom,"texture/2,stick/1",,cotton,,380,14,1000,0,100,800,0,DoorCurtain,,1,,,,,,,,,,,,,,,異国の扉だ。壁の上に重ねて設置できる。,A foreign door. Can be placed on top of a wall.
602,のれん,,個,,short curtain,,,door,,30,Door,obj doorCurtain,2616,,,,,100,,,loom,"texture/2,stick/1",,cotton,,380,14,1000,0,100,800,0,DoorCurtain,,1,,,,,,,,,,,,,,,異国の扉だ。壁の上に重ねて設置できる。,A foreign door. Can be placed on top of a wall.
603,のれん,,個,,short curtain,,,door,,30,Door,obj doorCurtain,2617,,,,,100,,,loom,"texture/2,stick/1",,cotton,,380,14,1000,0,100,800,0,DoorCurtain,,1,,,,,,,,,,,,,,,異国の扉だ。壁の上に重ねて設置できる。,A foreign door. Can be placed on top of a wall.
39,フェンスの扉,,個,,gate,,,door,,13,Door,obj door,"2604,-2604,2604,-2604",,,,,100,,,factory_wood,"log/2,stick/2",,oak,,1249,4,1000,0,100,7200,0,DoorFence,,1,,,,,,,,,,,,,,,木製のフェンスだ。壁の上に重ねて設置できる。,A wooden fence. Can be placed on top of a wall.
40,格子の扉,,個,,lattice door,,,door,,12,Door,obj door,"2602,-2602,2602,-2602",,,,,100,,,factory_metal,"ingot/4,bolt/2",,iron,,800,10,1000,0,100,16000,0,DoorFence,,1,,,,,,,,,,,,,,,牢獄に使われる固い扉だ。壁の上に重ねて設置できる。,A door often used in jails. Can be placed on top of a wall.
41,格子のフェンスの扉,,個,,lattice gate,,,door,,12,Door,obj door,"2605,-2605,2605,-2605",,,,,100,,,factory_metal,"ingot/4,bolt/2",,iron,,800,8,1000,0,100,16000,0,DoorFence,,1,,,,,,,,,,,,,,,牢獄に使われる固い扉だ。壁の上に重ねて設置できる。,A door often used in jails. Can be placed on top of a wall.
1118,障子,,個,,foreign door,,,door,,16,Door,obj door,"2622,-2622,2622,-2622",,,,,100,,,factory_wood,"texture/2,plank/2",,cotton,,2848,18,1000,0,100,1200,0,DoorAutoShoji,,1,,,,,,,,,,exotic,,,,,,
1119,障子,,個,,foreign door,,,door,,16,Door,obj door,"2624,-2624,2624,-2624",,,,,100,,,factory_wood,"texture/2,plank/2",,cotton,,3999,18,1000,0,100,1200,0,DoorAutoShoji,,1,,,,,,,,,,exotic,,,,,,
1220,襖,,個,,foreign door,,,door,,16,Door,obj door,"2630,-2630,2630,-2630",,,"2,4,6,8,10,12,14,16,18",,100,,,factory_wood,"texture/2,plank/2",,zylon,,3521,18,1000,0,100,1200,0,DoorAutoShoji,,1,,,,,,,,,,"exotic,randomSkin",,,,,,
1234,カーテンドア,,個,,curtain door,,,door,,15,Door,obj door,"2650,-2650,2651,-2651",,,,,100,,,loom,"texture/4,stick/1,$dye",,spidersilk,,4526,25,1000,0,100,3200,0,DoorCurtain2,,1,,,,,,,,,,,,,,,布製の扉だ。壁の上に重ねて設置できる。,A fabric door. Can be placed on top of a wall.
42,石の扉,,個,,stone door,,,door,,11,Door,obj door,"2608,-2608,2608,-2608",,,,,100,,,factory_stone,"cutstone/6,rope/1",,granite,,2084,8,1000,0,100,500,0,Door,,1,,,,,,,,,,,,,,,石の扉だ。壁の上に重ねて設置できる。,A stone door. Can be placed on top of a wall.
43,石の扉,,個,,stone door,,,door,,11,Door,obj door,"2610,-2610,2610,-2610",,,,,100,,,factory_stone,"cutstone/8,gem/4",,granite,,1600,32,1000,0,100,21000,0,Door,,1,,,,,,,,,,,,,,,石の扉だ。壁の上に重ねて設置できる。,A stone door. Can be placed on top of a wall.
45,木の扉,,個,,wooden door,,,door,,10,Door,obj door,"2600,-2600,2600,-2600",,,,,100,,*,factory_wood,"plank/2,nail/1",,oak,,380,6,1000,0,100,9400,0,Door,,1,,,,,,,,,,,,,,,木製の扉だ。壁の上に重ねて設置できる。,A wooden door. Can be placed on top of a wall.
44,木の扉,,個,,wooden door,,,door,,10,Door,obj door,"2601,-2601,2601,-2601",,,,,100,,,factory_wood,"plank/2,nail/1",,oak,,420,6,1000,0,100,9400,0,Door,,1,,,,,,,,,,,,,,,木製の扉だ。壁の上に重ねて設置できる。,A wooden door. Can be placed on top of a wall.
46,木の扉,,個,,wooden door,,,door,,10,Door,obj door,"2609,-2609,2609,-2609",,,,,100,,,factory_wood,"plank/2,scrap/1,nail/1",,oak,,600,6,1000,0,100,9400,0,Door,,1,,,,,,,,,,,,,,,木製の扉だ。壁の上に重ねて設置できる。,A wooden door. Can be placed on top of a wall.
864,ドア枠,,個,,door frame,,,window,,200,Window,obj doorframe,3300,,,,,100,,,factory_stone,"cutstone/2,nail/1",,silt,,2227,17,1000,0,100,4500,0,DoorFrame,,1,,,,,,,,,,snowTile,,,,,,
865,ドア枠,,個,,door frame,,,window,,200,Window,obj doorframe,3302,,,,,100,,,factory_wood,"log,nail",,oak,,1795,17,1000,0,100,4500,0,DoorFrame,,1,,,,,,,,,,snowTile,,,,,,
866,ドア枠,,個,,door frame,,,window,,200,Window,obj doorframe,3304,,,,,100,,,factory_wood,"plank/2,nail/1",,oak,,1654,17,1000,0,100,4500,0,DoorFrame,,1,,,,,,,,,,snowTile,,,,,,
120,墓石,,個,,gravestone,,,ext,,100,,obj,700,,,,,100,,,,rock/1,,granite,,2884,1,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
121,墓石,,個,,gravestone,,,ext,,100,,obj,1432,,,,,100,,,,rock/1,,granite,,3154,1,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1035,墓石,,個,,gravestone,,,ext,,100,,obj,1332,,,,,100,,,,rock/1,,granite,,2676,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1036,墓石,,個,,gravestone,,,ext,,100,,obj,1333,,,,,100,,,,rock/1,,granite,,3409,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1046,墓石,,個,,gravestone,,,ext,,100,,obj,1334,,,,,100,,,,rock/1,,granite,,2451,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1047,墓石,,個,,gravestone,,,ext,,100,,obj,1335,,,,,100,,,,rock/1,,granite,,3103,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1048,墓石,,個,,gravestone,,,ext,,100,,obj,1336,,,,,100,,,,rock/1,,granite,,2471,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1049,墓石,,個,,gravestone,,,ext,,100,,obj,1337,,,,,100,,,,rock/1,,granite,,2933,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1050,墓石,,個,,gravestone,,,ext,,100,,obj,1338,,,,,100,,,,rock/1,,granite,,3094,1,0,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
1154,墓石,,個,,gravestone,,,ext,,100,,obj,1331,,,,,100,,,,rock/1,,granite,,2786,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
122,墓石,,個,,gravestone,,,ext,,100,,obj,1433,,,,,100,,,,rock/1,,granite,,2943,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
123,墓石,,個,,gravestone,,,ext,,100,,obj,1434,,,,,100,,,,rock/1,,granite,,3509,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
124,墓石,,個,,gravestone,,,ext,,100,,obj,1435,,,,,100,,,,rock/1,,granite,,2974,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
125,墓石,,個,,gravestone,,,ext,,100,,obj,1436,,,,,100,,,,rock/1,,granite,,2815,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
126,墓石,,個,,gravestone,,,ext,,100,,obj,1437,,,,,100,,,,rock/1,,granite,,3110,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
127,墓石,,個,,gravestone,,,ext,,100,,obj,1438,,,,,100,,,,rock/1,,granite,,2529,15,1000,0,100,72000,0,Grave,,1,,,,,,,,,,snowTile,,,"墓所,霊園","Cemetery,Graveyard",,
